Site,Parameter,Date (LT),Year,Month,Day,Hour,NowCast Conc.,AQI,AQI Category,Raw Conc.,Conc. Unit,Duration,QC Name
Chennai,PM2.5 - Principal,2020-05-14 05:00 PM,2020,05,14,17,4.9,20,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-14 06:00 PM,2020,05,14,18,5.4,23,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-14 07:00 PM,2020,05,14,19,5.7,24,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-14 08:00 PM,2020,05,14,20,5.8,24,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-14 09:00 PM,2020,05,14,21,5.9,25,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-14 10:00 PM,2020,05,14,22,5.9,25,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-14 11:00 PM,2020,05,14,23,5.1,21,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 12:00 AM,2020,05,15,00,4.6,19,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 01:00 AM,2020,05,15,01,3.7,15,Good,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 02:00 AM,2020,05,15,02,2.8,12,Good,2.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 03:00 AM,2020,05,15,03,2.9,12,Good,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 04:00 AM,2020,05,15,04,2.9,12,Good,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 05:00 AM,2020,05,15,05,7.4,31,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 06:00 AM,2020,05,15,06,10.7,45,Good,14.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 07:00 AM,2020,05,15,07,15.3,58,Moderate,20.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 08:00 AM,2020,05,15,08,18.6,65,Moderate,22.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 09:00 AM,2020,05,15,09,23.8,76,Moderate,29.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 10:00 AM,2020,05,15,10,17.9,63,Moderate,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 11:00 AM,2020,05,15,11,14.4,56,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 12:00 PM,2020,05,15,12,10.7,45,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 01:00 PM,2020,05,15,13,7.3,30,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 02:00 PM,2020,05,15,14,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 03:00 PM,2020,05,15,15,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 04:00 PM,2020,05,15,16,7.4,31,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 05:00 PM,2020,05,15,17,6.7,28,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 06:00 PM,2020,05,15,18,6.8,28,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 07:00 PM,2020,05,15,19,6.9,29,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 08:00 PM,2020,05,15,20,5.9,25,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 09:00 PM,2020,05,15,21,5.4,23,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 10:00 PM,2020,05,15,22,6.2,26,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-15 11:00 PM,2020,05,15,23,10.6,44,Good,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 12:00 AM,2020,05,16,00,11.8,49,Good,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 01:00 AM,2020,05,16,01,13.4,54,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 02:00 AM,2020,05,16,02,12.2,51,Moderate,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 03:00 AM,2020,05,16,03,9.1,38,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 04:00 AM,2020,05,16,04,7.0,29,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 05:00 AM,2020,05,16,05,8.0,33,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 06:00 AM,2020,05,16,06,10.0,42,Good,12.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 07:00 AM,2020,05,16,07,17.5,62,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 08:00 AM,2020,05,16,08,21.2,70,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 09:00 AM,2020,05,16,09,15.1,57,Moderate,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 10:00 AM,2020,05,16,10,11.5,48,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 11:00 AM,2020,05,16,11,8.7,36,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 12:00 PM,2020,05,16,12,41.3,115,Unhealthy for Sensitive Groups,74.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 01:00 PM,2020,05,16,13,48.7,134,Unhealthy for Sensitive Groups,56.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 02:00 PM,2020,05,16,14,47.3,130,Unhealthy for Sensitive Groups,46.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 03:00 PM,2020,05,16,15,30.1,89,Moderate,13.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 04:00 PM,2020,05,16,16,35.5,101,Unhealthy for Sensitive Groups,41.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 05:00 PM,2020,05,16,17,20.7,69,Moderate,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 06:00 PM,2020,05,16,18,12.3,51,Moderate,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 07:00 PM,2020,05,16,19,8.1,34,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 08:00 PM,2020,05,16,20,6.0,25,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 09:00 PM,2020,05,16,21,4.5,19,Good,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 10:00 PM,2020,05,16,22,4.7,20,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-16 11:00 PM,2020,05,16,23,4.8,20,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 12:00 AM,2020,05,17,00,7.9,33,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 01:00 AM,2020,05,17,01,6.9,29,Good,6.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 02:00 AM,2020,05,17,02,3.9,16,Good,1.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 03:00 AM,2020,05,17,03,3.4,14,Good,3.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 04:00 AM,2020,05,17,04,6.2,26,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 05:00 AM,2020,05,17,05,7.6,32,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 06:00 AM,2020,05,17,06,7.8,33,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 07:00 AM,2020,05,17,07,7.9,33,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 08:00 AM,2020,05,17,08,7.4,31,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 09:00 AM,2020,05,17,09,7.2,30,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 10:00 AM,2020,05,17,10,7.6,32,Good,8.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 11:00 AM,2020,05,17,11,7.3,30,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 12:00 PM,2020,05,17,12,5.6,23,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 01:00 PM,2020,05,17,13,4.8,20,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 02:00 PM,2020,05,17,14,4.9,20,Good,5.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 03:00 PM,2020,05,17,15,4.4,18,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 04:00 PM,2020,05,17,16,4.2,18,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 05:00 PM,2020,05,17,17,4.1,17,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 06:00 PM,2020,05,17,18,4.0,17,Good,4.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 07:00 PM,2020,05,17,19,3.0,13,Good,2.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 08:00 PM,2020,05,17,20,2.5,10,Good,2.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 09:00 PM,2020,05,17,21,2.2,9,Good,2.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 10:00 PM,2020,05,17,22,2.1,9,Good,2.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-17 11:00 PM,2020,05,17,23,2.0,8,Good,2.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 12:00 AM,2020,05,18,00,5.5,23,Good,9.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 01:00 AM,2020,05,18,01,7.7,32,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 02:00 AM,2020,05,18,02,8.8,37,Good,10.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 03:00 AM,2020,05,18,03,7.9,33,Good,7.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 04:00 AM,2020,05,18,04,9.4,39,Good,11.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 05:00 AM,2020,05,18,05,12.2,51,Moderate,15.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 06:00 AM,2020,05,18,06,15.6,58,Moderate,19.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 07:00 AM,2020,05,18,07,19.8,67,Moderate,24.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 08:00 AM,2020,05,18,08,22.4,73,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 09:00 AM,2020,05,18,09,23.7,75,Moderate,25.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 10:00 AM,2020,05,18,10,29.8,88,Moderate,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 11:00 AM,2020,05,18,11,32.9,95,Moderate,36.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 12:00 PM,2020,05,18,12,32.9,95,Moderate,33.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 01:00 PM,2020,05,18,13,35.9,102,Unhealthy for Sensitive Groups,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 02:00 PM,2020,05,18,14,44.4,123,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 03:00 PM,2020,05,18,15,48.7,134,Unhealthy for Sensitive Groups,53.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 04:00 PM,2020,05,18,16,111.8,180,Unhealthy,175.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 05:00 PM,2020,05,18,17,75.4,161,Unhealthy,39.0,UG/M3,1 Hr,Valid
Chennai,PM2.5 - Principal,2020-05-18 06:00 PM,2020,05,18,18,51.2,140,Unhealthy for Sensitive Groups,27.0,UG/M3,1 Hr,Valid
